id,ad_type,start_date,end_date,created_on,lat,lon,l1,l2,l3,l4,l5,l6,habitaciones,dormitorios,baños,sup_total,sup_cubierta,precio,moneda,price_period,título,descr,tipo_propiedad,tipo_operac,sup_fondo
8nW7QAejbD+1eZMsaAbRRA==,Propiedad,2020-07-05,2020-09-04,2020-07-05,-34.570274,-58.537542,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,NA,NA,NA,2,1,1,45,43,79800,USD,NA,Venta dpto 2 amb. a estrenar San Martín con balcón,"Corredor Responsable: ANDREA VAZQUEZ - CSI 6257Contacto: Estefanía Etcheverry - MLS ID # 420621060-46Venta departamento 2 ambientes a estrenar en San Martín con balcón. <br>Living con salida al balcón, cocina integrada con alacenas en melamina texturada y cocina a gas marca Orbis. Baño completo. <br>Habitación con ventana.<br>Cochera opcional. <br>Todos los espacios cuentan con ventanas que otorgan gran luminosidad y ventilación. Aberturas en aluminio anodizado, pisos de porcelanato  60x60 en living y cocina, pisos de porcelanato simil madera en habitaciones y baños. Pre kit para aire acondicionado en todos los ambientes. Balcón. Revestimientos externos en tarquini. Muy buen acceso a media cuadra de Av. 25 de mayo. A 6 cuadras de la estación de tren San Martín. Colectivos 161, 169, 175, 176 \n\n Comprá la casa que querés! No la que podés. Accedé a un préstamo por hasta el 30% del valor de esta propiedad. Simulá tu cuota en Lendar",Departamento,Venta,2
bRV/ucUTiMoMYuk65xx77g==,Propiedad,2020-07-10,2020-09-02,2020-07-10,-34.58135,-58.538276,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,NA,NA,NA,1,1,1,32,32,65000,USD,NA,MONOAMBIENTE A ESTRENAR - SAN MARTIN CENTRO,"Corredor Responsable: Win Bienes Raices SRL - CSI 5352Contacto: Martín Naidich - MLS ID # 420521048-48Moderno monoambiente de categoría, en pleno corazón de San Martín. ENTREGA INMEDIATA, LISTO PARA VIVIR!!! <br>Hermosa unidad a estrenar de 32 m2. CONSULTAR OTRAS UNIDADES.<br>COCHERA OPCIONAL.<br><br>Ubicación: el edificio se encuentra ubicado con frente en la calle Liniers, entre las calles Lincoln y Moreno. Con una inmejorable accesibilidad y ubicación estratégica, a dos cuadras de la Avenida Ricardo Balbin y próximo a la Avenida General Paz.<br><br>EMPRENDIMIENTO:<br><br>Excelente edificio de categoría de 3 pisos, 5 unidades por piso: <br>Dos unidades monoambientes al frente de 32m2 y 36m2 con balcón. Cocina completa, living comedor, baño completo, balcón. <br>Unidades al contrafrente de 32 m2, con hermosa vista abierta al Orange Tennis Club. <br>Unidad de dos ambientes con balcón lateral con vista abierta, living comedor, toilet, cocina completa y un dormitorio con baño en suite.<br>Cocheras disponibles de fácil acceso.<br><br>ESPECIFICACIONES TÉCNICAS<br>La obra será construída teniendo en cuenta los siguientes parámetros:<br>- Pisos de cerámica tipo madera, textura veteada de primera calidad.<br>- Paredes: pared principal Revear color bordó en juego con la parte exterior.<br>- Cocina: carpintería de melamina texturada color negro. Mesada de madera eucalipto laqueada de una pulgada y media. Bacha de acero. Horno y cocina integrada eléctrica de acero inoxidable.<br>- Diseño de baño: 2 amb c/ bañera, monoambiente c/ducha y mampara de vidrio. Mesada de madera eucalipto laqueada de una pulgada y media con bacha externa de vidrio o color bordó en juego con paredes y exterior (a confirmar). Monocomando con cierre cerámico.<br>- Carpintería color blanco.<br>- Se entrega con espacio para instalación de split frío/calor.<br>- Barandas exteriores de vidrio o caño tipo estructural negro (a confirmar).<br>- Ascensor de acero inoxidable c/ espejo.<br>- Puerta planta baja de acero inoxidable.<br>- Puertas de departamentos en color negro.<br><br>REUNIONES PERSONALES PARA MAS INFORMACIÓN<br><br>En el contexto actual  quiero que sepas que estoy trabajando desde casa para ayudarte a resolver las dudas que tengas sobre esta propiedad, podés llamarme o enviarme un mensaje. También estoy organizando visitas para cuando nos permitan hacerlo. #RemaxDesdeCasa \n\n Comprá la casa que querés! No la que podés. Accedé a un préstamo por hasta el 30% del valor de esta propiedad. Simulá tu cuota en Lendar",Departamento,Venta,0
xSTV8zj2KycRoF7wvQEiNg==,Propiedad,2020-07-10,9999-12-31,2020-07-10,-34.5562895,-58.5625166,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,1,NA,1,42,42,69000,USD,NA,Venta monoambiente  Villa Ballester con cochera,Monoambiente en planta baja a estrenar con cochera a 5 cuadras del centro comercial- OPORTUNIDAD .Publicado por CR Home Propiedades a traves INMOMAP,Departamento,Venta,0
8W/eNu2GpohsGlV9tFbRkA==,Propiedad,2020-07-10,9999-12-31,2020-07-10,-34.5405614,-58.545933,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,2,1,1,45,41,91000,USD,NA,Venta Dto 2 amb  Villa Ballester,"Oportunidad, nuevo valor, dto de 2 ambientes al frente con cochera  .Publicado por CR Home Propiedades a traves INMOMAP",Departamento,Venta,4
ljCQR1uMjn7Cp+pXPNFbnA==,Propiedad,2020-07-10,9999-12-31,2020-07-10,-34.5389481,-58.5757454,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,NA,NA,NA,2,1,1,55,55,80000,USD,NA,Venta Departamento de 2 amb Jose Leon Suarez,"AMPLIO Y LUMINOSO DEPARTAMENTO DE 2 AMBIENTES, TOTALMENTE DIVISIBLE - A POCAS CUADRAS DE LA ESTACIN FFCC MITRE .Publicado por CR Home Propiedades a traves INMOMAP",Departamento,Venta,0
H42cTsE955fa8YE/fcsCjw==,Propiedad,2020-07-10,2020-09-02,2020-07-10,-34.58135,-58.538276,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,NA,NA,NA,2,1,1,43,40,88500,USD,NA,DEPTO EN VENTA SAN MARTIN CENTRO 2 AMB,"Corredor Responsable: Win Bienes Raices SRL - CSI 5352Contacto: Martín Naidich - MLS ID # 420521048-49Moderno dos ambientes de categoría, en pleno corazón de San Martín. ENTREGA INMEDIATA, LISTO PARA VIVIR!!! <br>Hermosa unidad a estrenar de 43 m2 totales con balcón. CONSULTAR FINANCIACIÓN.<br>COCHERA OPCIONAL.<br><br>Ubicación: el edificio se encuentra ubicado con frente en la calle Liniers, entre las calles Lincoln y Moreno. Con una inmejorable accesibilidad y ubicación estratégica, a dos cuadras de la Avenida Ricardo Balbin y próximo a la Avenida General Paz.<br><br>EMPRENDIMIENTO:<br><br>Excelente edificio de categoría de 3 pisos, 5 unidades por piso: <br>Dos unidades monoambientes al frente de 32m2 y 35m2 con balcón. Cocina completa, living comedor, baño completo, balcón. <br>Unidades al contrafrente de 32 m2, con hermosa vista abierta al Orange Tennis Club. <br>Unidad de dos ambientes con balcón lateral con vista abierta, living comedor, toilet, cocina completa y un dormitorio con baño en suite.<br>Cocheras disponibles de fácil acceso.<br><br>ESPECIFICACIONES TÉCNICAS<br>La obra será construída teniendo en cuenta los siguientes parámetros:<br>- Pisos de cerámica tipo madera, textura veteada de primera calidad.<br>- Paredes: pared principal Revear color bordó en juego con la parte exterior.<br>- Cocina: carpintería de melamina texturada color negro. Mesada de madera eucalipto laqueada de una pulgada y media. Bacha de acero. Horno y cocina integrada eléctrica de acero inoxidable.<br>- Diseño de baño: 2 amb c/ bañera, monoambiente c/ducha y mampara de vidrio. Mesada de madera eucalipto laqueada de una pulgada y media con bacha externa de vidrio o color bordó en juego con paredes y exterior (a confirmar). Monocomando con cierre cerámico.<br>- Carpintería color blanco.<br>- Se entrega con espacio para instalación de split frío/calor.<br>- Barandas exteriores de vidrio o caño tipo estructural negro (a confirmar).<br>- Ascensor de acero inoxidable c/ espejo.<br>- Puerta planta baja de acero inoxidable.<br>- Puertas de departamentos en color negro.<br><br>REUNIONES PERSONALES PARA MAS INFORMACIÓN<br><br>En el contexto actual  quiero que sepas que estoy trabajando desde casa para ayudarte a resolver las dudas que tengas sobre esta propiedad, podés llamarme o enviarme un mensaje. También estoy organizando visitas para cuando nos permitan hacerlo. #RemaxDesdeCasa<br><br> \n\n Comprá la casa que querés! No la que podés. Accedé a un préstamo por hasta el 30% del valor de esta propiedad. Simulá tu cuota en Lendar",Departamento,Venta,3
jYHIAw2Hb5nX2+e4WcY+xg==,Propiedad,2020-07-10,9999-12-31,2020-07-10,-34.5390307092,-58.5751651778,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,NA,NA,NA,3,2,1,80,80,65000,USD,NA,Venta Departamento de 3 amb Jose Leon Suarez,Amplio departamento a 5 cuadras de la estacion Jose leon Suarez del FFCC Mitre- Muy Luminoso-oportunidad inverso. ALQUILADO .Publicado por CR Home Propiedades a traves INMOMAP,Departamento,Venta,0
t5HhOE44Ao8JfcIueIzptw==,Propiedad,2020-05-03,2020-09-23,2020-05-03,-34.57630157,-58.53822708,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,San Martín,NA,NA,2,NA,1,61,61,90000,USD,NA,Dr Carrillo  2200 15°  - U$D 90.000 - Departamento en Venta,Departamento  de 3 ambientes  piso  piso 15  a 100 Mts de la plaza San Martin 2 dormitorios amplio living de 6  x  5 . Se admiten pequeñas mascotas.Información Adicional: Tipo de vista: Vista ciudadMonto de las expensas: 2500Agua calienteGas naturalABLGas naturalRentasCaracterísticas y servicios del edificio: Tipo de frente: CementoTipo de vista: Vista ciudad,Departamento,Venta,0
ZmR6Wf8+vDcWN5MMdfjNfg==,Propiedad,2019-12-27,2020-05-12,2019-12-27,-34.5768486,-58.540469,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,NA,NA,NA,2,1,1,53,41,81000,USD,NA,EXCELENTE DEPARTAMENTO 2 AMBIENTES A ESTRENAR EN SAN MARTIN,"Excepcional departamento 2 ambientes de 41m2 cubiertos más 12,54m2 de balcón, amplio y de gran luminosidad con orientación al frente dando hacia la calle Matheu al 3800 y ubicado en el piso 2°. El departamento consta de un hall de entrada, living-comedor, con cocina, habitación principal y baño completo. La zona está plenamente consolidada, con disponibilidad de servicios, transporte público y colegios, principalmente por su cercanía al centro de San Martín.CARACTERISTICAS DEL EDIFICIO • El edificio está ubicado en la intersección de las calles Matheu y Tucumán, localidad y partido de Gral. San Martín.• Consta de 7 plantas de unidades de vivienda, 5 locales comerciales y 26 departamentos de 2 y 3 ambientes, todos con orientación al frente con balcón o terraza. • El edificio contará con 15 cocheras, 3 en la planta baja y 12 en el subsuelo.• Hall de acceso sobre Tucumán.• Ascensor automático.• Portón vehicular automático.• Plataforma elevadora para vehículos.• Planta libre de oficinas en 1° Piso.• Azotea con SUM y Solarium.• Estructura de hormigón armado y cerramiento de ladrillo hueco.• Carpinterías exteriores de aluminio.• Instalación de prevención contra incendios y evacuación.• Agua caliente por calefón o termotanque.• Instalación de iluminación de emergencia.• Hall de acceso con porcellanato• Pre-instalación de aires acondicionados..• Cerámicas y grifería de primera calidad en baños y cocina.• Muebles bajo mesada en cocina.• Portero eléctrico visor.",Departamento,Venta,12
r3FPodgrLl3Zz8APoKK3Gw==,Propiedad,2019-12-27,2020-05-12,2019-12-27,-34.5768486,-58.540469,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,NA,NA,NA,2,1,1,53,49,89000,USD,NA,EXCELENTE DEPARTAMENTO 2 AMBIENTES A ESTRENAR EN SAN MARTIN,"Se trata de un excepcional departamento 2 ambientes de 49 m2 cubiertos más 3,96 m2 de balcón, amplio y de gran luminosidad con orientación al frente, dando hacia la calle Matheu al 3800 y ubicado en el piso 6°. El departamento consta de un hall de entrada, living - comedor, con cocina, habitación principal, baño completo y un amplio balcón que, sumado a su ubicación en altura, provee una vista panorámica. La zona está plenamente consolidada, con disponibilidad de servicios, transporte público y colegios, principalmente por su cercanía al centro de San Martín.CARACTERISTICAS DEL EDIFICIO • El edificio está ubicado en la intersección de las calles Matheu y Tucumán, localidad y partido de Gral. San Martín.• Consta de 7 plantas de unidades de vivienda, 5 locales comerciales y 26 departamentos de 2 y 3 ambientes, todos con orientación al frente con balcón o terraza. • El edificio contará con 15 cocheras, 3 en la planta baja y 12 en el subsuelo.• Hall de acceso sobre Tucumán.• Ascensor automático.• Portón vehicular automático.• Plataforma elevadora para vehículos.• Planta libre de oficinas en 1° Piso.• Azotea con SUM y Solarium.• Estructura de hormigón armado y cerramiento de ladrillo hueco.• Carpinterías exteriores de aluminio.• Instalación de prevención contra incendios y evacuación.• Agua caliente por calefón o termotanque.• Instalación de iluminación de emergencia.• Hall de acceso con porcellanato• Pre-instalación de aires acondicionados..• Cerámicas y grifería de primera calidad en baños y cocina.• Muebles bajo mesada en cocina.• Portero eléctrico visor.",Departamento,Venta,4
TPnptLOBpnGTWh866QPZzA==,Propiedad,2020-05-11,2020-05-12,2020-05-11,-34.5731639,-58.5369236,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,NA,NA,NA,2,1,1,47,43,77000,USD,Mensual,Departamento - General San Martin,"San Martín: Cochambamba entre Pueyrredón y Matheu. Exclente departamento 2 amb. en 9º piso contrafrente. Living-comedor con cocina integrada con muebles bajos y alacena (7.35x3.60), 1 dormitorio con placard (3.50x3), baño completo (1.50x2.20) y balcón a contrafrente con lavadero (3.50x1.20). -Edficio estilo ""CHATEAU"". -En el ultimo piso SUM con parrilla y Solarium. -Ascensor de primera generación en acero inoxidable con puertas automáticas. -Hall de entrada, palieres, livings y cocinas todo con piso de porcellanato pulido, -Revestimientos en cocinas y baños en porcellanato. - Cocinas con mesada en mármol de granito con piletas de acero inoxidable Johnson. Gríferia de cierre cerámico marca FV . -Artefaco de cocina marca ""LONGVIE"". -Portero eléctrico visor con cámara en planta baja. -Provisión de agua caliente por caldera general. - Dormitorios con placard con frente integral y doble contacto de aluminio pulido y pisos flotantes de primera calidad. - Artefactos sanitarios marca ""Ferrum"" Bari. -Bañera de chapa enlosada blanca. -Vanitory. - Balcones con instalación para lavarropas con pisos de cerámicos antideslizantes y rejas de hierro acorde al estilo . -Aberturas exteriores de PVC de primera calidad. -Doble vidriado hermético (DVH). -Pre-instalación con cañería interna de A/A tipo Split en todos los ambientes. -Revestimiento exterior de material texturado con molduras y guardas que acompañan el estilo. -Venta en pozo. -Opcional cocheras. -El precio detallado corresponde a venta de contado. -Precio financiado: U$S 87.000.- Posibilidad de financiación en Pesos o en Dólares hasta en 24 meses .-CONSULTE POR UNIDADES DISPONIBLES.",Departamento,Venta,4
BFa3GDb28yR8Zu7Ek0DVkg==,Propiedad,2020-05-11,2020-05-12,2020-05-11,-34.5731639,-58.5369236,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,NA,NA,NA,2,1,1,43,39,72000,USD,Mensual,Departamento - General San Martin,"San Martín: Cochambamba entre Pueyrredón y Matheu. Exclente departamento 2 amb. en 9º piso contrafrente. Living-comedor con cocina integrada con muebles bajos y alacena (7.35x3.60), 1 dormitorio con placard (3.50x3), baño completo (1.50x2.20) y balcón a contrafrente con lavadero (3.50x1.20). -Edficio estilo ""CHATEAU"". -En el ultimo piso SUM con parrilla y Solarium. -Ascensor de primera generación en acero inoxidable con puertas automáticas. -Hall de entrada, palieres, livings y cocinas todo con piso de porcellanato pulido, -Revestimientos en cocinas y baños en porcellanato. - Cocinas con mesada en mármol de granito con piletas de acero inoxidable Johnson. Gríferia de cierre cerámico marca FV . -Artefaco de cocina marca ""LONGVIE"". -Portero eléctrico visor con cámara en planta baja. -Provisión de agua caliente por caldera general. - Dormitorios con placard con frente integral y doble contacto de aluminio pulido y pisos flotantes de primera calidad. - Artefactos sanitarios marca ""Ferrum"" Bari. -Bañera de chapa enlosada blanca. -Vanitory. - Balcones con instalación para lavarropas con pisos de cerámicos antideslizantes y rejas de hierro acorde al estilo . -Aberturas exteriores de PVC de primera calidad. -Doble vidriado hermético (DVH). -Pre-instalación con cañería interna de A/A tipo Split en todos los ambientes. -Revestimiento exterior de material texturado con molduras y guardas que acompañan el estilo. -Venta en pozo. -Opcional cocheras. -El precio detallado corresponde a venta de contado. -Precio financiado: U$S 82.000.- Posibilidad de financiación en Pesos o en Dólares hasta en 24 meses .-CONSULTE POR UNIDADES DISPONIBLES.",Departamento,Venta,4
J13+3nLyP/VtdaxB2Ivj6g==,Propiedad,2020-05-11,2020-05-12,2020-05-11,-34.5597404,-58.5628125,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,NA,NA,3,2,1,225,93,125000,USD,Mensual,"VC305 - VENTA CASA 3 amb. - USD 125.000,-","VENTA - VC305 - Chalet 3 amb. MUY BUEN ESTADO.<br><br>Living, cocina, bao, 2 dormitorios, patio, jardn, cochera cubierta y lavadero.<br><br>Sobre San Jos de Flores 3900, Villa Ballester<br><br>USD 125.000,- .Publicado por Liliana Cappelletti Propiedades a traves INMOMAP",Casa,Venta,132
pb4y7z3IeCtMqxZSLFRqVg==,Propiedad,2020-05-11,2020-05-12,2020-05-11,-34.5852815,-58.5421005,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,NA,NA,NA,3,2,1,68,52,85000,USD,Mensual,"VD300 - VENTA - Dpto.3 amb. - USD 85.000,-","VD300 - VENTA - Dpto.3 amb<br><br>EXCELENTE ESTADO<br><br>Cocina, living comedor, 2 dormitorios con placard, bao, patio y cochera<br><br>Sobre Lincoln entre Paso y Castelli, San Martn<br><br>USD 85.000,-<br> .Publicado por Liliana Cappelletti Propiedades a traves INMOMAP",Departamento,Venta,16
iRktW3BeyAJclSkHPcZcTQ==,Propiedad,2020-05-11,2020-05-12,2020-05-11,-34.5731639,-58.5369236,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,NA,NA,NA,3,2,1,69,62,115000,USD,Mensual,Departamento - General San Martin,"San Martín: Cochambamba entre Pueyrredón y Matheu. Exclente departamento 3 amb. en 8º piso frente. Living-comedor con cocina integrada con muebles bajos y alacena (7.35x3.60), 1 dormitorio con placard (3.50x3), baño completo (1.50x2.20) y balcón a contrafrente con lavadero (3.50x1.20). -Edficio estilo ""CHATEAU"". -En el ultimo piso SUM con parrilla y Solarium. -Ascensor de primera generación en acero inoxidable con puertas automáticas. -Hall de entrada, palieres, livings y cocinas todo con piso de porcellanato pulido, -Revestimientos en cocinas y baños en porcellanato. - Cocinas con mesada en mármol de granito con piletas de acero inoxidable Johnson. Gríferia de cierre cerámico marca FV . -Artefaco de cocina marca ""LONGVIE"". -Portero eléctrico visor con cámara en planta baja. -Provisión de agua caliente por caldera general. - Dormitorios con placard con frente integral y doble contacto de aluminio pulido y pisos flotantes de primera calidad. - Artefactos sanitarios marca ""Ferrum"" Bari. -Bañera de chapa enlosada blanca. -Vanitory. - Balcones con instalación para lavarropas con pisos de cerámicos antideslizantes y rejas de hierro acorde al estilo . -Aberturas exteriores de PVC de primera calidad. -Doble vidriado hermético (DVH). -Pre-instalación con cañería interna de A/A tipo Split en todos los ambientes. -Revestimiento exterior de material texturado con molduras y guardas que acompañan el estilo. -Venta en pozo. -Opcional cocheras. -El precio detallado corresponde a venta de contado. -Precio financiado: U$S 130.000.- Posibilidad de financiación en Pesos o en Dólares hasta en 24 meses .-CONSULTE POR UNIDADES DISPONIBLES.",Departamento,Venta,7
